id,name,link,categories,county,region,city,street,zip,country,latitude,longitude,phone,email,website,facebook,instagram,linkedin,description,featured_image,date_added
6653,Local Grinds,https://dostuff.ie/providerpages/local-grinds/,"English, Grinds, Academic Support, Transition Year, Homework Support, Maths",Cork,"Cork, Ireland",,,,,51.705042897491,-8.5358957558187,0831786339,,,,,,"Qualified Primary School Teacher, providing grinds in Maths and English to primary school aged children. Providing homework supports also.",https://dostuff.ie/wp-content/uploads/2026/03/Screenshot_20260205_161541_M365-Copilot.jpg,2026-03-01T20:32:18
7417,Lunch-Time Sound Bath,https://dostuff.ie/providerpages/lunch-time-sound-bath/,"Sound Baths, Sound Therapy, Yoga, Pilates & Wellbeing",Dublin,County Dublin,Dublin 9,"Our Lady of Dolours, Botanic Rd",D09 K5R6,Ireland,53.372843099177004,-6.267798071524495,0894928822,thegroundedascent@gmail.com,https://www.thegroundedascent.com,,https://www.instagram.com/thegroundedascent/,,"Join Emily for an immersive journey of sound therapy and meditation, created to nurture peace, presence, and renewal. Sound therapy is an ancient healing practice, rooted in traditions that span thousands of years and cultures. From Tibetan singing bowls in the Himalayas to the use of gongs, drums, and chimes across Indigenous traditions worldwide, sound has long been recognised as a powerful tool for restoration and transformation. Modern research supports what these traditions have known—vibrational sound can calm the nervous system, reduce stress, and bring the body and mind into harmony. In this session, Tibetan and crystal singing bowls, gentle chimes, and the resonance of voice weave a deeply calming soundscape. The vibrations work not only through the ears but through the whole body, encouraging deep rest, release, and reflection. This experience is an invitation to pause, soften, and reconnect with your inner stillness. Whether you are seeking clarity, grounding, or simple relaxation, this session offers a sacred space to realign and recharge. Please wear comfortable clothes and bring your own mat, blankets and anything that will help you feel comfortable and cosy. Please note this is not suitable for those who have a pacemaker.",https://dostuff.ie/wp-content/uploads/2026/04/DoStuff-Listing-Afternoon-Sound-Bath-in-Glasnevin-.png,2026-04-15T17:47:01
7768,Maitri Yoga Louth,https://dostuff.ie/providerpages/maitri-yoga-louth/,"Tai Chi & Qigong, Yoga, Pilates & Wellbeing",Louth,County Louth,Drogheda,"Maitri Yoga Louth, Unit 15-5",A92 E368,Ireland,53.7148496,-6.3482123,087 2159284,maitriyogalouth@gmail.com,https://www.maitriyogalouth.com,https://www.facebook.com/share/1Kdfn1z782/,https://www.instagram.com/maitriyogalouth?igsh=MWljOWk4ZGtqM3lmNw==,,"Step into a cosy, welcoming studio designed to help you slow down, soften, and truly rest. Each class is intentionally gentle and unhurried, creating a calm and supportive space where you can move, breathe, and reconnect at your own pace. As a teacher living with MS, I understand the importance of adapting movement to suit your body on any given day. Every session is thoughtfully tailored, offering options and encouragement so you feel safe, supported, and empowered—exactly as you are. Classes include Yoga Flow, Gentle Yoga, Beginners Yoga, Chair Yoga, Tai Chi, and CIRCL Mobility, alongside deeply restful offerings such as restorative workshops, meditation, yoga nidra, yin yoga, and “longer time to exhale” classes designed to soothe the nervous system and promote deep relaxation. Whether you’re looking to build gentle strength, improve mobility, or simply take time out to rest and restore, this is a space where you can breathe more deeply, move more freely, and leave feeling grounded and renewed.",https://dostuff.ie/wp-content/uploads/2026/05/FB_IMG_1676188221207.jpg,2026-05-05T20:58:38
6836,Makerspace@ Bare Food,https://dostuff.ie/providerpages/makerspace-bare-food/,"Art, Craft & Making",Louth,County Louth,Drogheda,15West Street Drogheda,A92PCF3,,53.701767245923,-6.4517600225498,0876626697,eimscullen@hotmail.com,,https://www.facebook.com/share/19uiar2Nmz/?mibextid=wwXIfr,https://instagram.com/cottagemarketdrogheda,,"Unleash your creativity at our Makers workshops in Bare Food Cafe. Curated by the Cottage Market you can Explore Block Printing or Discover Decoupage. Part of Soundtown night time economy offerings in Drogheda on the last Friday of the month March 27th Book through Eventbrite The Cottage Market , Makerspace@ Bare Food",https://dostuff.ie/wp-content/uploads/2026/03/inbound1391066070056317753.png,2026-03-11T19:48:55
7752,Malahide Musical & Dramatic Society,https://dostuff.ie/providerpages/malahide-musical-dramatic-society/,"Acting & Drama, Music, Drama & Performance, Musical Theatre",Dublin,County Dublin,Malahide,"Malahide Community School, Broomfield",,Ireland,53.43826499999999,-6.152653300000001,,malahidemusicalsociety@gmail.com,https://www.malahidemusical.com,https://www.facebook.com/malahidemusical/,https://www.instagram.com/malahidemusical/?hl=en,,"Malahide Musical & Dramatic Society was established in 1976 when a number of people from Malahide Sports & Recreation Committee, who were lovers of music, came together to create what is now the MMDS that we know and love. The very first musical production, The Quaker Girl, took to the same stage we call home all these years later, in Malahide Community School in November of 1977. MMDS has continued to flourish since then, with musicals, plays and various concerts and performances every year, and an ever-growing group of members.",https://dostuff.ie/wp-content/uploads/2026/05/Site-header.png,2026-05-05T17:43:44
7556,Maths Grinds Letterkenny | Leaving Cert & Junior Cert | DMG Donegal Maths Grinds,https://dostuff.ie/providerpages/maths-grinds-letterkenny/,"A-Level (general), Business & Entrepreneurship, Grinds, Academic Support, Transition Year, Junior Cycle (General), Leaving Cert (General), Live Online Classes, Maths, On‑Demand Courses, Other Online, Study Skills & Exam Prep, Teacher Training, Transition Year",Donegal,Private Address,Private Address,Private Address,Private Address,Private Address,Private Address,Private Address,0851363906,ddonegalmathsgrinds@gmail.com,https://www.donegalmathsgrinds.ie,https://www.facebook.com/donegalmathsgrinds.ie/,https://www.instagram.com/donegalmathsgrinds,,Struggling with Maths? Not sure where to start? DMG Donegal Maths Grinds provides expert maths tuition for: Leaving Cert (Higher & Ordinary Level) Junior Cert (Higher & Ordinary Level) ✔️ Clear step-by-step explanations ✔️ Focus on exam techniques ✔️ Identify weak areas fast ✔️ Proven results with real students 🎯 Start with a FREE maths test on our website and see your level instantly. 🌐 Website: www.donegalmathsgrinds.ie⁠ 📍 Based in Letterkenny – small group classes & online lessons available 💬 Message now to secure your place (limited spaces),https://dostuff.ie/wp-content/uploads/2026/04/1000175741.png,2026-04-22T18:29:16
7925,Mini Movers dance class,https://dostuff.ie/providerpages/mini-movers-dance-class/,"Camps & Afterschool, Dance & Movement, Dance Fitness, Parent & Toddler Groups",Cork,County Cork,Cork,"Highfield Rugby Club, Woodleigh Park",P67 KD34,Ireland,51.90239013105118,-8.53446642161892,0894297148,Jessiesheehan.js@gmail.com,https://sunflowerstepsdance.my.canva.site/sunflower-steps-dance/page-5?fbclid=IwVERTSARpoeJleHRuA2FlbQIxMABzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR7DpD98p-f7idcqXP1mwRyhooTWswhgimySD_Wdp7crEsRdJx8TP1Vp_hHqqQ_aem_e5XUYHVbrdq6u4wXve0lVg,,https://www.instagram.com/sunflower_steps_dance?igsh=MXJxb29vY2ltMWlrMw==,,"Dance class for children from 4-6 years old. Parents are required to attend. Highfield Rugby Club, Bishopstown",https://dostuff.ie/wp-content/uploads/2026/05/1000030540.png,2026-05-13T13:21:39
9811,Mna Movement mom & baby Fitness Class,https://dostuff.ie/providerpages/mna-movement-mom-baby-fitness-class/,"Antenatal & Postnatal, Parent & Toddler Groups",Kerry,County Kerry,Tralee,"Bounce Sports & Fitness Studio Tralee, Unit 3",V92 A5DV,Ireland,52.2718608,-9.7090724,,,,,https://www.instagram.com/mna_movement,,Mna movement A class designed for mom’s who are postpartum This class is designed for mom’s to get movement weekly in a private gym without the stress of childcare Baby is welcome along work out with like minded people make connections new friendships and take some time for yourself Based in Tralee Co.Kerry Pop over to Instagram mna_movement,https://dostuff.ie/wp-content/uploads/2026/07/A72C2A36-90A4-4EEC-A818-24831693BD28.png,2026-07-22T20:20:08
7278,Music Maestros – Baby & Toddler Music Classes,https://dostuff.ie/providerpages/music-maestros-baby-and-toddler-music-classes/,"Baby & Early Learning, Music & Movement for Tots, New Parent Workshops, Parent & Toddler Groups, Piano","Dublin,Kildare",County Dublin,Chapelizod,,,,,,,musicmaestrosinfo@gmail.com,https://www.musicmaestros.ie,https://www.facebook.com/profile.php?id=61560108085767,https://www.instagram.com/musicmaestros.ie/,,"Music Maestros provides baby & toddler music classes in North Kildare (Kilcock / Celbridge) and West Dublin (Chapelizod / Adamstown), along with private piano classes in Chapelizod. Baby & toddler music classes are a fun way of introducing your little maestro to music from an early age. We'll play around with foundational musical concepts (e.g. fast & slow / loud & soft) while constantly working on developing a steady beat. However the main benefits of music at this young age will be focusing on their fine & gross motor skills / cognitive skills / expression / communication and much more. Always wanted to learn the piano? All ages are welcome (from 5 years+). The piano is a beautiful instrument and so satifying to play, but did you know it can improve your memory, support brain development, reduce stress and anxiety, improve hand-eye coordination and improve your focus? Find out more by clicking the website link below 🎶 Have a question? Get in touch with me directly at musicmaestrosinfo@gmail.com, or DM me on Instagram / Facebook.",https://dostuff.ie/wp-content/uploads/2026/04/Photo-for-website-6.jpg,2026-04-08T13:36:47
8027,Native herbs and edible flowers – herbal tea workshops,https://dostuff.ie/providerpages/native-herbs-and-edible-flowers-herbal-tea-workshops/,"Homeopathy, Yoga, Pilates & Wellbeing",Cork,County Cork,carrigaline,Ballinrea,P43 AK60,Ireland,51.834817,-8.3957456,0879197790,info@stonewallgardens.ie,https://www.stonewallgardens.ie,,https://www.instagram.com/stonewall.gardens?igsh=eTN1dnp6cnh2Mmlo&utm_source=qr,,"Create your own herbal tea blend tailored to your specific needs. Learn about the amazing native herbs and flowers that surround us and the benefits they offer for your health. With special focus on herbal remedies for Anxiety/Stress, Hormone Balance and Hay fever. Workshops run every Sunday 11am-12 noon from 1st May-1st October. Booking essential. Reserve your spot via email or WhatsApp.",https://dostuff.ie/wp-content/uploads/2026/05/IMG_9789.jpeg,2026-05-18T20:03:10
9774,Newpark Academy Jazz Department,https://dostuff.ie/providerpages/newpark-academy-jazz-department/,"Jazz, Music",Dublin,County Dublin,Dublin,"IADT, Atrium Building, Dun Laoghaire Institute of Art Design and Technology, Kill Ave",,Ireland,53.28020069999999,-6.152843,+353 85 2599016,jazz@newparkmusic.ie,https://www.newparkmusic.ie,https://www.facebook.com/share/1LfjGnQUov/?mibextid=wwXIfr,https://www.instagram.com/newparkjazz?igsh=MXFwYXl4M3VvbmIzaQ%3D%3D&utm_source=qr,https://www.linkedin.com/company/newpark-academy-of-music/,"The Jazz Department at Newpark Academy of Music is a vibrant community for aspiring and experienced musicians who want to explore the rich tradition and evolving art of jazz. Through ensemble performance, improvisation, theory, ear training, and one-on-one instruction, students develop the skills, creativity, and confidence needed to grow as artists. Our program welcomes instrumentalists and vocalists of all backgrounds, offering opportunities to collaborate, perform live, and learn from experienced educators and working musicians. From classic swing and bebop to contemporary jazz and fusion, students engage with a wide range of styles while building a strong musical foundation. Whether you’re looking to sharpen your improvisation skills, join a jazz ensemble, or deepen your understanding of the genre, the Neepark Academy of Music Jazz Department provides an inspiring environment where musicians can learn, create, and connect.",https://dostuff.ie/wp-content/uploads/2026/07/BA67FD66-D8EB-4FFF-A293-7056FA3894FE.png,2026-07-22T16:58:14
8280,Ninja Fitness – Classes & Camps,https://dostuff.ie/providerpages/ninja-fitness-classes-camps/,"Camps & Afterschool, Easter Camps, Halloween Camps, Multi‑Activity Camps, Music & Drama Camps, SEN‑Friendly Camps, Sports Camps, Summer Camps",Kildare,County Kildare,Maynooth,,,,,,,ninjafitnessireland@gmail.com,http://www.ninjafitnessireland.ie,https://www.facebook.com/ninjafitnessireland,https://www.instagram.com/ninjafitnessireland,,"Do you want to tackle any object like an elite Ninja? Then this is the class for you - we combine gymnastics, wall running and obstacle course training to create an action packed programme to ensure all our Ninja get fit and strong while learning new skills in a safe, supportive environment!",https://dostuff.ie/wp-content/uploads/2026/06/1000084298.png,2026-06-08T20:12:06
3078,"Oboe, Piano, Recorder, Ukulele lessons from age 8 to 88",https://dostuff.ie/providerpages/oboe-piano-recorder-ukulele-lessons-from-age-8-to-88/,"Audition Preparation, Guitar, Music Theory, Music, Drama & Performance, Oboe, Piano, Recorder, Ukulele, Wind & Brass",Cork,Private Address,Private Address,Private Address,Private Address,Private Address,Private Address,Private Address,0833490832,mglfabre@gmail.com,,,,,"Experienced teacher (ask away!) for: * Oboe (all levels) * Recorder (beginner/intermediate) * Piano (beginner) * Ukulele (beginner/intermediate). Based in Cork City Centre, near the Cork School of Music where I work and study. I teach from my home with a holistic approach for children and adults. I focus on developing a healthy and joyful relationship with music learning. I am happy to answer any question in person or over the phone. Talk soon!",https://dostuff.ie/wp-content/uploads/2025/09/599846_345053575603676_965532118_n.jpg,2025-09-13T16:31:10
5443,One to One Sewing Classes,https://dostuff.ie/providerpages/one-to-one-sewing-classes/,"Adult Learning, DIY, Life Skills, Art & Craft (Online), Sewing & Dressmaking",Wexford,County Wexford,,6 Woodbury,Y25 NY59,,52.67502060394895,-6.307050746228291,0830440834,jenmdn@gmail.com,https://allsewnup.ie,https://facebook.com/allsewnupgorey,https://instagram.com/allsewnupgorey,,"Sewing Classes both in person or Online All levels available, or customised the Cpurser BEGINNERS SEWING COURSE for Absolute Beginners or Rusty Sewists Learn all about the sewing machine, how it works and setting it up and getting comfortable using it. INTERMEDIATE SEWING COURSE For those who have the basics Learn about measuring the body, reading and Understanding a Dressmaking Pattern. Work through a sewing pattern whilst being coached along the entire process ADVANCED COURSE For those who have the basics Learn Practical Alterations techniques such as Hemming, Zip Replacement, Resizing and Upcycling techniques and project",https://dostuff.ie/wp-content/uploads/2026/01/1000017376.png,2026-01-13T06:50:02
6392,Online Piano & Guitar Lessons for Adults and Children – Music Lessons Ireland,https://dostuff.ie/providerpages/online-piano-and-guitar-lessons-for-adults-and-children-music-lessons/,"Guitar, Live Online Classes, Music Lessons (Online), Music Theory, Piano","Online,Antrim,Armagh,Carlow,Cavan,Clare,Cork,Derry,Donegal,Down,Dublin,Fermanagh,Galway,Kerry,Kildare,Kilkenny,Laois,Leitrim,Limerick,Longford,Louth,Mayo,Meath,Monaghan,Offaly,Roscommon,Sligo,Tipperary,Tyrone,Waterford,Westmeath,Wexford,Wicklow",Private Address,Private Address,Private Address,Private Address,Private Address,Private Address,Private Address,353858722279,musiclessonsireland1@gmail.com,,,https://instagram.com/musiclessonsireland,,"Learn Piano or Guitar from Home with a Professional Musician Music Lessons Ireland offers fun, engaging 1-to-1 online music lessons for adults and children across Ireland . All lessons are taught live over Zoom by a professional performing musician with over 10 years of teaching experience in Irish primary schools and private tuition. Lessons are tailored to each student’s interests — whether that’s learning songs, improving confidence, building creativity, or developing a strong musical foundation. 🎹 Piano Lessons 🎸 Guitar Lessons 🎵 Beginner Musicianship 🎧 Online from anywhere in Ireland No grades or exams are required — students learn through songs, games, creativity and practical skills that make music enjoyable from the very first lesson. Lessons are suitable for: • Complete beginners • Children aged 7+ • Teenagers • Adults returning to music • Homeschool students • Students looking for a creative outlet All you need is: ✔ An instrument ✔ A device with Zoom ✔ Internet connection A free trial lesson is available for new students. Message Jack directly to check availability or ask any questions.",https://dostuff.ie/wp-content/uploads/2026/04/IMG_1576.jpeg,2026-02-23T10:15:22
2922,Orchestra For Adults in Cork,https://dostuff.ie/providerpages/orchestra-for-adults-in-cork/,"Bass, Cello, Choirs & Ensembles, Community Music, Music, Drama & Performance, Orchestra, Viola, Violin",Cork,County Cork,Cork,"Garryduff Sports Centre, Rochestown",T12 ER22,Ireland,51.868778,-8.398375099999999,,info@jointheorchestra.ie,https://jointheorchestra.ie,,,,"Join the Orchestra! No audition, just complete the Application Form Whether you are an experienced player looking for an opportunity for regular music making or if you have played before and would like to get back to playing, this is for you. The orchestra meets weekly in Douglas to play music from every genre including Baroque, Classical, Film, Traditional and POP. Violin, viola, cello and bass players of grade 6 and above, or with equivalent experience, will be comfortable with the pace.",https://dostuff.ie/wp-content/uploads/2025/09/IMG_0866.jpeg,2025-09-09T23:47:43
8022,Outdoor adventure camps,https://dostuff.ie/providerpages/outdoor-adventure-camps/,"Camps & Afterschool, Easter Camps, Foraging, Halloween Camps, Nature & Outdoor Camps, Nature, Outdoors & Group Meet-Ups, Summer Camps, Teen Camps",Cork,County Cork,carrigaline,Ballinrea,P43 AK60,Ireland,51.834817,-8.3957456,0879197790,info@stonewallgardens.ie,https://www.stonewallgardens.ie,,https://www.instagram.com/stonewall.gardens?igsh=eTN1dnp6cnh2Mmlo&utm_source=qr,,"We run 3 day outdoor adventure camps every school holiday. These camps are for all ages and abilities, from ages 6-100. Foraging, survival skills, shelter building, teamwork, critical thinking skills and communication skills. Disconnect from the virtual world and reconnect with the real one. Create, learn, develop.",https://dostuff.ie/wp-content/uploads/2026/05/IMG_9571.png,2026-05-18T19:54:44
7844,Over 60s fitness specialist and wellness coach,https://dostuff.ie/providerpages/over-69s-fitness-specialist-and-wellness-coach/,"Fitness & Sports, Wellness Retreats",Cork,County Cork,,,P85Y022,,51.705042897491,-8.5358957558187,0894058836,lorna@feelgoodhealthandfitness.ie,https://feelgoodhealthandfitness.ie/,,https://instagram.com/feelgoodhealthandwellness,,"If you are over 60 and looking for fitness classes to improve your mobility, strength and balance you can attend one of my classes in : Kinsale Bandon Courtmacsherry Lisavaird Gaggin Rosscarbery I also host Active Agers wellness events. These are really special and worth attending. I organise these fully but am also open to creating bespoke events for a private group",https://dostuff.ie/wp-content/uploads/2026/05/1000073452.jpg,2026-05-09T20:30:30
8058,Over The Reinbow Therapeutic Riding,https://dostuff.ie/providerpages/over-the-reinbow-therapeutic-riding/,"Intellectual Disability Inclusion with Supports, Intellectual Disability Supported Inclusion, Physical Disability Inclusion with Supports",Cork,County Cork,Killeagh,,,Ireland,51.9424888,-7.9920158,,overthereinbowtr@gmail.com,,https://www.facebook.com/share/18rtqWD4vJ/?mibextid=wwXIfr,https://www.instagram.com/over.thereinbowtr?igsh=cWR6a2hsZmh5cnV5&utm_source=qr,,"Individualised Therapeutic Riding Sessions for children and young teenagers Equine-Assisted Activities (Horsemanship) Sessions are also available either 1:1 or in small groups Learn how to look after horses by doing daily tasks like grooming, mucking out stables, feeding the horses, exercising horses in-hand along our sensory trail while doing fun activities and games",https://dostuff.ie/wp-content/uploads/2026/05/B7DB6CC8-AD8D-4C4A-9650-8588ED7702BF.png,2026-05-21T19:57:04
7285,Painting and Drawing Classes,https://dostuff.ie/providerpages/painting-and-drawing-classes/,"Art & Craft (Online), Art, Craft & Making, Arts & Crafts Camps, Glass Art & Stained Glass, Painting",Wexford,County Wexford,Kerlogue,"Wexford Enterprise Centre, Strandfield Business Park, Rosslare Rd",Y35 VP65,Ireland,52.3138893,-6.4550598,0871371756,hmclarts@hotmail.com,https://www.artclasseswexford.com,,https://www.instagram.com/artclass_wexford,https://ie.linkedin.com/in/mcleanfinearts,Classes run for 9 week terms in my art studio during the year. The terms start in September and end mid June . during the summer I run summer programme's in painting and drawing techniques. I facilitate mosaic courses on weekends and for 9 wk terms . The weekend courses are for one day and 2 day workshops. The courses are suitable for different ability levels from beginners to more advanced. details @ www.artclasseswexford.com,https://dostuff.ie/wp-content/uploads/2026/04/IMG_0996.jpeg,2026-04-08T15:36:09
7691,Palabritas – Spanish Through Play for Toddlers & Children,https://dostuff.ie/providerpages/spanish-through-play-for-toddlers-children-18-months-10-years-palabritas/,"Afterschool Clubs, Kids Craft Workshops, Languages, Parent & Toddler Groups, Spanish",Dublin,Private Address,Private Address,Private Address,Private Address,Private Address,Private Address,Private Address,0899548503,anakeniag@gmail.com,,https://www.facebook.com/profile.php?id=61576585284256,https://www.instagram.com/palabritas.ie/,https://www.linkedin.com/in/ana-kenia-rivas/,"Fun, immersive Spanish sessions where toddlers and children ((18 months – 10 years) learn naturally through play, music and storytelling. No Spanish needed. 💛 What we do At Palabritas, children learn Spanish in a natural and playful way , just like they learn their first language. Our sessions are designed for: families who want to introduce Spanish from an early age parents raising multilingual children families where Spanish is already present at home and want a space to practise and strengthen it Spanish is the second most spoken language in the world , and learning it early opens the door to communication, culture and connection. All sessions are led by a native Spanish speaker, qualified in Early Childhood Education, with extensive experience in second language acquisition . Through play, children: build confidence in communication develop listening and understanding skills connect with language through real-life experiences explore culture in a fun and meaningful way Our classes 🟡 Spanish Play for Toddlers (18 months – 3 years) A gentle introduction to Spanish through play, with a parent or carer. Music and movement Sensory play Repetition and routines Parent-child bonding 🟢 Spanish Explorers Club (4 – 6 years) Independent sessions where children begin to communicate naturally in Spanish. Interactive storytelling Games and role play Vocabulary through action Creative activities 🔵 Spanish Power Club (7 – 10 years) A deeper immersion where children build confidence using Spanish naturally. Speaking through play Creative projects Cultural themes Group interaction Locations 📍 Maynooth (Maynooth Community Space) 📍 Leixlip (Leixlip Youth Community and Family resource Centre) 📍 Lucan (Adamstown Community Centre) 🌍 Why families love Palabritas Native, qualified and experienced educator No previous Spanish needed Small group sizes for a personalised experience Play-based, pressure-free learning Focus on confidence and communication Inclusive and welcoming environment Follow us for updates and new groups: 📲 Instagram : @palabritas.ie Children don’t just learn Spanish They experience it through play, connection and culture",https://dostuff.ie/wp-content/uploads/2026/05/PALABRITAS-BRANDING-_Mesa-de-trabajo-1-copia.png,2026-05-03T13:36:30
5904,Parent First Aid Classes – Nationwide,https://dostuff.ie/providerpages/parent-first-aid-classes-nationwide/,"Antenatal & Postnatal, Baby & Early Learning, CPR, First Aid, Health and Safety, New Parent Workshops","Online,Antrim,Armagh,Carlow,Cavan,Clare,Cork,Derry,Donegal,Down,Dublin,Fermanagh,Galway,Kerry,Kildare,Kilkenny,Laois,Leitrim,Limerick,Longford,Louth,Mayo,Meath,Monaghan,Offaly,Roscommon,Sligo,Tipperary,Tyrone,Waterford,Westmeath,Wexford,Wicklow",Ireland,Ireland,,,Ireland,53.19800676883208,-6.316761368749996,087 245 3387,peter@parentfirstaid.ie,https://www.parentfirstaid.ie,https://www.facebook.com/parentfirstaidireland,https://www.instagram.com/parentfirstaid/,https://www.linkedin.com/in/peterfinnegan/,"Parent First Aid is Ireland's leading provider of paediatric first aid training for parents and childminders. Parent First Aid was established to offer essential medical emergency instruction at a local level and at times that suit busy family lives. All courses are delivered by vetted, fully qualified and experienced trainers.",https://dostuff.ie/wp-content/uploads/2026/01/fb-ad-dec-2025.png,2026-01-29T16:10:49
9555,Parent and Child Build Afternoon,https://dostuff.ie/providerpages/parent-and-child-build-afternoon/,"Art, Craft & Making, Kids Craft Workshops, Science & STEM Camps",Wicklow,County Wicklow,Greystones,Creowen,A63 D276,Ireland,53.0995278,-6.069963700000001,0870512626,info.wicklow@youngengineers.ie,https://wicklowcounty.youngengineers.ie/ye_product/thursday-parent-and-child-build-5pm-to-7pm-9th-july-2026/,,https://www.instagram.com/youngengineerswicklowcounty/,,"🧱✨ Build Memories Together! ✨🧱 Looking for a fun way to spend quality time with your child? Join us for our Parent & Child Build Night – an exciting evening of creativity, teamwork, and Bricks engineering challenges! Together, you'll: 🧩 Build amazing creations 🤝 Strengthen teamwork and problem-solving skills 💙 Create lasting memories 🎉 Have lots of fun along the way! 📅 Thursday, 14th August 🕔 5:30 PM – 6:30 PM 💶 €30 per family Spaces are limited, so be sure to book early and don't miss this fantastic family experience!",https://dostuff.ie/wp-content/uploads/2026/07/Copy-of-Bricks-Challenge_Program_Brochure_for_Parents_and_Children_Can021-6.png,2026-07-13T19:27:03
3235,Parents & Children Yoga Classes in West Cork,https://dostuff.ie/providerpages/parents-children-yoga-classes-in-west-cork/,"Kids & Family Yoga, Meditation, Mobility & Stretching, Parent & Toddler Groups, Yoga, Pilates & Wellbeing",Cork,County Cork,Ballineen,Derrigra,,Ireland,51.735556,-8.948611000000001,,info@memami.ie,https://memami.ie/,https://www.facebook.com/memami.ie/,https://www.instagram.com/memami_ie/,,"MeMamí is a new yoga collective in West Cork, where generations learn and grow together through a shared yoga practice. Our family-friendly yoga classes are designed for parents and grandparents who want to stay fit, stretch and relax on a mat while having their little ones by their side. Get ready for a fun-filled yoga experience with your little ones! Let's move, stretch, and connect together as a family, it’s just what you need to lighten up your busy week!",https://dostuff.ie/wp-content/uploads/2025/09/Copy-of-MINI-Tirelton-Registration-Link-Flyer.jpg,2025-09-23T23:55:52
8248,Piano Lessons,https://dostuff.ie/providerpages/piano-lessons-dublin-and-online/,"JC Music Practical, LC Music Practical, Live Online Classes, Music Lessons (Online), Music Theory, Music, Drama & Performance, ONLINE Activities, Piano","Online,Antrim,Armagh,Carlow,Cavan,Clare,Cork,Derry,Donegal,Down,Dublin,Fermanagh,Galway,Kerry,Kildare,Kilkenny,Laois,Leitrim,Limerick,Longford,Louth,Mayo,Meath,Monaghan,Offaly,Roscommon,Sligo,Tipperary,Tyrone,Waterford,Westmeath,Wexford,Wicklow",County Dublin,Dublin,Harold's Cross,,Ireland,53.32403,-6.2797385,,mariagreenanmusic@yahoo.com,https://www.mariagreenanmusic.com/,,,,"Piano lessons for all ages and abilities in Harold’s Cross, Dublin. Lessons are tailored to each student’s goals and can include piano performance, music theory, Leaving Certificate Music preparation, and piano exam preparation. Beginners through to advanced students are welcome in a supportive and encouraging learning environment. I have experience working with students with additional needs and strive to make lessons accessible and enjoyable for every learner. If you have any questions about your specific requirements, please feel free to get in touch to discuss how lessons can be adapted to suit your needs. Qualifications: MMus, BMus, LRSM. Lessons are available in person in Harold’s Cross, with online lessons also available where suitable.",https://dostuff.ie/wp-content/uploads/2026/06/48981.png,2026-06-06T23:29:54
5440,Pilates Classes,https://dostuff.ie/providerpages/pilates-classes/,Pilates Mat,Dublin,County Dublin,Dublin 3,Clontarf Rd,,Ireland,53.3601595,-6.2024344,0862339325,lianagrozgale@outlook.com,https://linktr.ee/_LivePilates_?utm_source=linktree_profile_share&ltsid=212e4b8d-ee95-4466-94e4-79c6f8676777,,https://www.instagram.com/_livepilates_?igsh=MTl4eXZ4NmVneDR2YQ%3D%3D&utm_source=qr,,Wednesdays 6:30pm Beginners 7:30pm Mixed levels Fridays 8:00am Strength &tone 9:15am Beginners not suitable for pregnancy and over 65.,https://dostuff.ie/wp-content/uploads/2026/01/CA4A1898-7233-4E6F-A097-778F56BF6269.jpeg,2026-01-12T19:28:38
5961,"Pilates in Newcastle, Co. Dublin",https://dostuff.ie/providerpages/pilates-classes-2/,"Injury Rehab & Mobility, Meditation, Pilates Mat, Stress Management, Wellness Retreats, Yoga, Pilates & Wellbeing",Dublin,County Dublin,Newcastle,"St. Finian's National School, Newcastle South",,Ireland,53.2983075,-6.5005646,0868123475,Sfarrell83@gmail.com,,,https://www.instagram.com/stephpilatesstudio,,"✨ February Pilates: Sculpt & Strengthen ✨ Pilates to lengthen, tone, and sculpt your whole body with mindful, flowing movement. When: Tuesdays & Thursdays • 7PM 📍 St Finian’s School, Newcastle Starting: 24th / 26th Feb Investment per block - €75 — 6 classes €120 — 12 classes All levels welcome 🌿 Feel sculpted, strong, and energised. Message me on 0868123475 Steph 🫶💫",https://dostuff.ie/wp-content/uploads/2026/01/IMG_0707.jpeg,2026-01-31T15:26:52
7308,Pilates with Kathleen,https://dostuff.ie/providerpages/pilates-with-kathleen/,"Pilates Mat, Yoga, Pilates & Wellbeing",Cork,County Cork,,,,,,,083 869 4300,movementwithkathleen@gmail.com,https://www.pilateswithkathleen.ie,https://www.facebook.com/pilateswithkathleen,https://www.instagram.com/pilates.with.kathleen,,,https://dostuff.ie/wp-content/uploads/2026/04/Pilates-Business-Card-2.png,2026-04-09T13:56:08
